TEAM_NAME,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Offense Four Factors_eFG%,Offense Four Factors_TOV%,Offense Four Factors_ORB%,Offense Four Factors_FT/FGA,Defense Four Factors_eFG%,Defense Four Factors_TOV%,Defense Four Factors_DRB%,Defense Four Factors_FT/FGA,Is_Playoff,Season_Year,Target_Top4,Target_Top2,Target_Champ,Has_Top5_MVP,All_NBA_Count,Conference,Age_Diff,Age_Rank,Post_ORtg,Post_DRtg,Post_NRtg,Post_TS_PCT,Team_3PM_per100,Team_AST_per100,Team_TOV_per100,Opp_FG_PCT,Opp_FG3_PCT,Opp_TOV_forced,Clutch_Win_PCT,Post_AllStar_Win_PCT,Prev_Year_Playoff_Round,W_Rank,MOV_Rank,SRS_Rank,ORtg_Rank,NRtg_Rank,TS%_Rank,Post_ORtg_Rank,Post_NRtg_Rank,Post_TS_PCT_Rank,Team_3PM_per100_Rank,Team_AST_per100_Rank,Opp_TOV_forced_Rank,Clutch_Win_PCT_Rank,Post_AllStar_Win_PCT_Rank,DRtg_Rank,Post_DRtg_Rank,Team_TOV_per100_Rank,Opp_FG_PCT_Rank,Opp_FG3_PCT_Rank
Los Angeles Lakers,30.2,33.0,49.0,33,49,-3.05,-0.03,-3.08,110.3,113.3,-3.0,100.1,0.259,0.388,0.567,0.537,12.8,21.1,0.19,0.54,12.2,75.8,0.192,0,2021,0,0,0,0,0,West,1.4120000000000026,9.0,110.4,117.9,-7.5,0.579,11.7,23.5,14.2,0.47,0.352,13.8,0.447,0.25,1.0,23.0,22.0,22.0,23.0,22.0,17.0,23.0,27.0,18.0,21.0,23.0,13.0,18.0,26.0,21.0,27.0,19.0,21.0,14.0
Washington Wizards,25.9,35.0,47.0,32,50,-3.38,0.15,-3.23,111.1,114.5,-3.4,97.0,0.252,0.356,0.568,0.532,12.1,20.9,0.197,0.529,10.7,76.9,0.202,0,2021,0,0,0,0,1,East,2.887999999999998,17.0,112.5,115.8,-3.3,0.588,10.6,25.4,13.3,0.464,0.361,12.0,0.625,0.333,1.0,21.0,23.0,23.0,21.0,23.0,16.0,17.0,22.0,12.0,30.0,10.0,30.0,3.0,25.0,25.0,25.0,10.0,18.0,21.0
Indiana Pacers,26.0,25.0,57.0,32,50,-3.48,0.22,-3.26,112.6,116.1,-3.5,98.0,0.239,0.395,0.564,0.531,12.7,25.5,0.184,0.552,11.9,76.2,0.204,0,2021,0,0,0,0,0,East,2.7879999999999967,15.0,113.6,120.3,-6.7,0.584,12.2,25.5,14.5,0.483,0.372,13.3,0.244,0.227,0.0,26.0,24.0,24.0,16.0,24.0,19.0,14.0,24.0,14.0,15.0,9.0,20.0,30.0,28.0,28.0,29.0,24.0,29.0,29.0
Sacramento Kings,25.8,30.0,52.0,28,54,-5.46,0.2,-5.26,109.9,115.3,-5.4,99.8,0.264,0.377,0.561,0.525,12.5,21.3,0.203,0.551,11.9,76.0,0.176,0,2021,0,0,0,0,0,West,2.987999999999996,18.0,107.9,114.8,-6.8,0.573,11.4,23.5,14.0,0.479,0.372,13.4,0.425,0.364,0.0,24.0,25.0,25.0,25.0,25.0,21.0,27.0,25.0,21.0,24.0,23.0,19.0,20.0,23.0,27.0,24.0,15.0,27.0,29.0
Detroit Pistons,23.6,23.0,59.0,22,60,-7.72,0.37,-7.36,106.0,113.8,-7.8,98.4,0.249,0.391,0.533,0.494,12.6,23.4,0.194,0.541,13.1,75.6,0.226,0,2021,0,0,0,0,0,East,5.187999999999995,28.0,109.5,111.7,-2.1,0.559,11.4,23.6,14.3,0.473,0.362,14.7,0.409,0.417,0.0,28.0,26.0,26.0,28.0,26.0,29.0,24.0,21.0,27.0,24.0,22.0,6.0,25.0,20.0,24.0,15.0,20.0,25.0,22.0
Orlando Magic,23.3,22.0,60.0,21,61,-8.0,0.33,-7.67,104.5,112.5,-8.0,99.2,0.223,0.417,0.538,0.503,13.0,19.8,0.175,0.532,11.7,77.2,0.196,0,2021,0,0,0,0,0,East,5.487999999999996,29.0,103.1,109.9,-6.8,0.541,12.1,23.7,14.4,0.458,0.363,13.1,0.394,0.409,0.0,29.0,27.0,27.0,30.0,27.0,28.0,29.0,25.0,29.0,17.0,20.0,24.0,27.0,21.0,17.0,8.0,23.0,13.0,24.0
Oklahoma City Thunder,22.4,24.0,58.0,21,61,-8.1,0.2,-7.9,104.6,112.8,-8.2,98.6,0.223,0.419,0.53,0.497,12.5,21.8,0.169,0.533,11.8,76.1,0.169,0,2021,0,0,0,0,0,West,6.387999999999998,30.0,106.7,117.9,-11.1,0.562,12.1,22.2,14.0,0.458,0.353,13.2,0.421,0.25,0.0,27.0,28.0,28.0,29.0,28.0,30.0,28.0,29.0,24.0,17.0,30.0,22.0,23.0,26.0,18.0,27.0,15.0,13.0,15.0
Houston Rockets,24.1,20.0,62.0,21,61,-8.48,0.22,-8.26,108.4,116.7,-8.3,100.9,0.284,0.448,0.565,0.534,14.5,21.7,0.202,0.554,12.3,74.4,0.206,0,2021,0,0,0,0,0,West,4.687999999999995,26.0,108.1,114.2,-6.1,0.574,13.3,23.2,16.2,0.483,0.353,13.9,0.419,0.208,0.0,30.0,29.0,29.0,26.0,29.0,18.0,26.0,23.0,20.0,10.0,25.0,12.0,24.0,29.0,29.0,22.0,30.0,29.0,15.0
Portland Trail Blazers,25.6,27.0,55.0,20,62,-8.88,0.33,-8.55,107.8,116.9,-9.1,98.3,0.248,0.422,0.55,0.515,13.0,22.9,0.188,0.559,12.7,76.9,0.222,0,2021,0,0,0,0,1,West,3.187999999999996,19.0,99.3,120.4,-21.1,0.524,12.8,23.2,14.6,0.479,0.371,14.2,0.424,0.087,1.0,25.0,30.0,30.0,27.0,30.0,25.0,30.0,30.0,30.0,13.0,25.0,10.0,22.0,30.0,30.0,30.0,25.0,27.0,28.0
Boston Celtics,27.4,57.0,25.0,57,25,6.52,-0.15,6.38,118.0,111.5,6.5,98.5,0.243,0.48,0.6,0.566,12.0,22.1,0.197,0.528,11.3,78.5,0.18,1,2022,1,1,0,0,1,East,1.387999999999998,10.0,115.9,108.1,7.8,0.596,15.9,26.5,13.3,0.463,0.345,12.6,0.649,0.652,1.0,2.0,1.0,1.0,2.0,1.0,4.0,7.0,1.0,11.0,2.0,5.0,26.0,2.0,3.0,3.0,2.0,6.0,4.0,4.0
Cleveland Cavaliers,25.4,51.0,31.0,55,27,5.38,-0.15,5.23,116.1,110.6,5.5,95.7,0.264,0.371,0.59,0.556,12.3,23.6,0.206,0.535,14.4,76.3,0.21,1,2022,0,0,0,0,0,East,3.387999999999998,18.0,115.0,109.4,5.6,0.587,11.9,25.7,13.7,0.468,0.368,16.1,0.533,0.619,1.0,5.0,2.0,2.0,8.0,2.0,9.0,12.0,5.0,16.0,15.0,10.0,3.0,10.0,9.0,1.0,4.0,11.0,7.0,23.0
Philadelphia 76ers,28.2,54.0,28.0,52,30,4.32,0.06,4.37,117.7,113.3,4.4,96.9,0.3,0.389,0.608,0.563,12.6,21.6,0.25,0.541,13.0,77.2,0.217,1,2022,0,0,0,1,1,East,0.5879999999999974,1.0,118.4,112.5,5.9,0.62,12.8,25.6,13.9,0.473,0.348,14.5,0.622,0.64,1.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,4.0,1.0,10.0,11.0,11.0,3.0,4.0,8.0,16.0,14.0,13.0,5.0
Memphis Grizzlies,24.4,51.0,31.0,51,31,3.94,-0.34,3.6,115.1,111.2,3.9,101.1,0.259,0.372,0.57,0.54,11.7,26.5,0.19,0.526,13.1,75.9,0.206,1,2022,0,0,0,0,1,West,4.387999999999998,25.0,115.6,110.6,5.0,0.589,11.8,25.5,13.3,0.453,0.355,14.8,0.583,0.64,1.0,5.0,4.0,5.0,14.0,4.0,23.0,9.0,8.0,14.0,18.0,14.0,8.0,7.0,4.0,2.0,9.0,6.0,1.0,9.0
Milwaukee Bucks,29.8,58.0,24.0,50,32,3.63,-0.02,3.61,115.4,111.9,3.5,100.5,0.248,0.446,0.583,0.555,12.7,25.0,0.184,0.52,10.4,77.8,0.175,1,2022,0,0,0,1,1,East,1.012000000000004,7.0,117.3,111.9,5.4,0.608,14.5,25.2,14.3,0.456,0.354,11.6,0.771,0.708,1.0,1.0,5.0,4.0,12.0,5.0,15.0,5.0,6.0,4.0,4.0,16.0,30.0,1.0,1.0,4.0,14.0,18.0,2.0,8.0
Denver Nuggets,26.6,53.0,29.0,49,33,3.33,-0.29,3.04,117.6,114.2,3.4,98.1,0.259,0.361,0.601,0.573,13.1,24.8,0.194,0.543,12.2,76.4,0.201,1,2022,0,0,0,1,1,West,2.187999999999996,12.0,113.0,112.3,0.7,0.58,11.9,29.1,14.7,0.478,0.344,13.6,0.595,0.522,1.0,4.0,6.0,6.0,5.0,6.0,3.0,17.0,16.0,18.0,15.0,1.0,18.0,5.0,15.0,14.0,15.0,23.0,20.0,2.0
New York Knicks,24.5,47.0,35.0,48,34,2.93,0.06,2.99,117.8,114.8,3.0,97.1,0.285,0.4,0.577,0.541,11.4,28.3,0.217,0.536,11.4,77.1,0.21,1,2022,0,0,0,0,0,East,4.287999999999997,23.0,118.2,113.2,5.0,0.603,12.7,23.1,13.1,0.462,0.357,12.8,0.511,0.636,0.0,8.0,7.0,7.0,3.0,7.0,20.0,4.0,8.0,7.0,11.0,28.0,25.0,14.0,7.0,19.0,18.0,5.0,3.0,11.0
Sacramento Kings,25.4,48.0,34.0,47,35,2.65,-0.35,2.3,119.4,116.8,2.6,100.3,0.284,0.423,0.608,0.572,12.0,22.7,0.225,0.563,12.6,77.2,0.203,1,2022,0,0,0,0,0,West,3.387999999999998,18.0,120.1,115.9,4.2,0.61,13.5,26.8,13.3,0.492,0.373,14.0,0.568,0.64,0.0,7.0,8.0,8.0,1.0,8.0,1.0,1.0,10.0,3.0,5.0,4.0,13.0,9.0,4.0,25.0,23.0,6.0,29.0,25.0
Phoenix Suns,28.1,45.0,37.0,46,36,2.07,0.01,2.08,115.1,113.0,2.1,98.2,0.241,0.362,0.57,0.535,12.0,26.6,0.191,0.532,12.9,76.0,0.234,1,2022,0,0,0,1,2,West,0.6879999999999953,2.0,114.9,110.7,4.1,0.575,12.3,27.5,13.6,0.466,0.357,14.5,0.472,0.591,1.0,9.0,9.0,9.0,14.0,9.0,23.0,13.0,11.0,20.0,13.0,3.0,11.0,17.0,11.0,7.0,10.0,10.0,6.0,11.0
New Orleans Pelicans,25.9,42.0,40.0,46,36,1.89,-0.26,1.63,114.4,112.5,1.9,99.1,0.279,0.344,0.582,0.543,12.9,24.7,0.221,0.543,13.4,77.4,0.212,0,2022,0,0,0,0,0,West,2.887999999999998,15.0,112.7,109.4,3.3,0.588,10.9,25.8,14.5,0.472,0.339,14.9,0.459,0.522,0.0,15.0,10.0,11.0,21.0,10.0,16.0,18.0,12.0,15.0,22.0,8.0,7.0,20.0,15.0,6.0,4.0,20.0,12.0,1.0
Golden State Warriors,27.3,44.0,38.0,45,37,1.8,-0.15,1.66,116.1,114.4,1.7,101.6,0.224,0.479,0.6,0.571,14.1,24.4,0.178,0.54,12.3,76.0,0.214,1,2022,1,1,1,0,1,West,1.487999999999996,11.0,115.9,109.6,6.4,0.602,16.1,28.9,15.8,0.468,0.364,13.8,0.488,0.625,1.0,11.0,11.0,10.0,8.0,11.0,4.0,7.0,2.0,8.0,1.0,2.0,16.0,15.0,8.0,17.0,6.0,29.0,7.0,18.0
Toronto Raptors,25.8,41.0,41.0,45,37,1.48,0.12,1.59,115.5,114.0,1.5,97.1,0.257,0.351,0.555,0.517,10.3,27.8,0.201,0.565,15.3,76.7,0.223,0,2022,0,0,0,0,1,East,2.987999999999996,16.0,112.2,110.3,1.9,0.552,10.9,24.3,11.8,0.491,0.374,16.9,0.432,0.565,1.0,17.0,12.0,12.0,11.0,12.0,27.0,19.0,13.0,28.0,22.0,22.0,1.0,22.0,12.0,12.0,8.0,1.0,27.0,27.0
Chicago Bulls,27.5,40.0,42.0,44,38,1.29,0.07,1.37,113.5,112.2,1.3,98.5,0.251,0.333,0.587,0.55,12.2,20.1,0.203,0.544,13.5,77.8,0.197,0,2022,0,0,0,0,1,East,1.2879999999999967,9.0,114.3,107.9,6.4,0.595,10.4,24.4,13.3,0.468,0.357,15.0,0.395,0.609,1.0,19.0,13.0,13.0,24.0,13.0,12.0,15.0,2.0,12.0,29.0,20.0,6.0,26.0,10.0,5.0,1.0,6.0,7.0,11.0
Oklahoma City Thunder,22.8,40.0,42.0,44,38,1.09,-0.12,0.96,115.2,114.2,1.0,101.1,0.256,0.369,0.57,0.531,11.2,24.7,0.207,0.547,14.4,72.9,0.222,0,2022,0,0,0,0,0,West,5.987999999999996,29.0,111.8,113.0,-1.2,0.562,11.8,23.7,12.7,0.474,0.358,16.3,0.395,0.48,0.0,19.0,14.0,15.0,13.0,14.0,23.0,20.0,20.0,25.0,18.0,25.0,2.0,26.0,19.0,14.0,17.0,4.0,16.0,15.0
Brooklyn Nets,28.0,45.0,37.0,43,39,0.85,0.18,1.03,115.0,114.1,0.9,98.3,0.26,0.397,0.598,0.562,12.7,19.6,0.208,0.53,12.2,73.7,0.212,1,2022,0,0,0,0,1,East,0.7879999999999967,3.0,110.3,111.5,-1.2,0.572,12.9,25.8,13.9,0.463,0.367,13.9,0.6,0.458,1.0,9.0,15.0,14.0,16.0,15.0,7.0,24.0,20.0,21.0,8.0,8.0,15.0,4.0,20.0,13.0,11.0,14.0,4.0,21.0
Los Angeles Lakers,27.9,43.0,39.0,42,40,0.57,-0.15,0.43,114.5,113.9,0.6,101.3,0.299,0.351,0.582,0.542,12.3,22.8,0.232,0.535,10.9,76.3,0.171,1,2022,0,0,0,0,0,West,0.8879999999999981,4.0,114.3,109.2,5.2,0.591,10.5,24.6,13.7,0.469,0.344,12.3,0.523,0.696,0.0,14.0,16.0,16.0,20.0,16.0,16.0,15.0,7.0,13.0,26.0,17.0,29.0,12.0,2.0,11.0,3.0,11.0,10.0,2.0
LA Clippers,29.7,44.0,38.0,42,40,0.5,-0.19,0.31,115.0,114.5,0.5,98.0,0.278,0.387,0.588,0.551,12.8,22.9,0.217,0.543,11.7,76.6,0.195,1,2022,0,0,0,0,0,West,0.9120000000000026,5.0,116.0,114.8,1.1,0.612,12.7,24.0,14.3,0.474,0.365,13.0,0.524,0.524,1.0,11.0,17.0,18.0,16.0,17.0,11.0,6.0,15.0,2.0,11.0,24.0,24.0,11.0,13.0,18.0,20.0,18.0,16.0,19.0
Atlanta Hawks,24.9,41.0,41.0,42,40,0.29,0.02,0.32,116.6,116.3,0.3,100.7,0.244,0.331,0.579,0.541,11.2,25.1,0.2,0.552,12.4,75.8,0.206,1,2022,0,0,0,0,1,East,3.887999999999998,22.0,118.7,116.8,1.8,0.598,10.5,24.4,12.6,0.486,0.356,13.8,0.465,0.522,0.0,17.0,18.0,17.0,7.0,18.0,19.0,2.0,14.0,10.0,26.0,20.0,16.0,18.0,15.0,22.0,25.0,3.0,25.0,10.0
Dallas Mavericks,27.8,38.0,44.0,41,41,0.07,-0.22,-0.14,116.8,116.7,0.1,96.6,0.298,0.487,0.599,0.565,11.4,18.0,0.225,0.549,11.9,75.5,0.226,0,2022,1,0,0,1,1,West,0.987999999999996,6.0,115.5,116.3,-0.8,0.607,15.4,23.3,12.4,0.485,0.352,13.3,0.473,0.318,1.0,21.0,19.0,20.0,6.0,19.0,6.0,11.0,18.0,5.0,3.0,26.0,22.0,16.0,27.0,23.0,24.0,2.0,23.0,7.0
Minnesota Timberwolves,25.8,42.0,40.0,41,41,-0.04,-0.18,-0.22,113.7,113.8,-0.1,101.0,0.271,0.381,0.592,0.56,13.6,21.5,0.205,0.54,13.3,74.3,0.225,1,2022,0,0,0,0,1,West,2.987999999999996,16.0,111.4,111.7,-0.3,0.585,11.9,25.6,15.0,0.471,0.369,15.1,0.583,0.524,1.0,15.0,20.0,21.0,23.0,20.0,8.0,22.0,17.0,17.0,15.0,11.0,5.0,7.0,13.0,10.0,13.0,25.0,11.0,24.0
Miami Heat,27.7,44.0,38.0,40,42,-0.32,0.18,-0.13,113.0,113.3,-0.3,96.3,0.27,0.408,0.574,0.53,12.4,22.8,0.224,0.561,14.5,77.7,0.198,1,2022,1,0,0,0,0,East,1.0879999999999974,8.0,114.6,115.7,-1.1,0.604,12.3,24.5,13.8,0.482,0.367,16.1,0.593,0.522,1.0,11.0,21.0,19.0,25.0,21.0,21.0,14.0,19.0,6.0,13.0,19.0,3.0,6.0,15.0,8.0,22.0,13.0,21.0,21.0
Utah Jazz,26.5,37.0,45.0,39,43,-0.94,-0.09,-1.03,115.8,116.7,-0.9,100.5,0.265,0.421,0.584,0.547,13.3,26.8,0.209,0.541,10.9,75.2,0.205,0,2022,0,0,0,0,0,West,2.2879999999999967,13.0,109.3,113.4,-4.1,0.567,13.1,25.6,15.1,0.473,0.361,12.4,0.442,0.364,1.0,22.0,22.0,22.0,10.0,22.0,14.0,25.0,23.0,22.0,7.0,11.0,27.0,21.0,25.0,23.0,19.0,27.0,13.0,17.0
Washington Wizards,26.2,35.0,47.0,38,44,-1.21,0.15,-1.06,114.4,115.6,-1.2,98.6,0.258,0.365,0.585,0.55,12.7,22.6,0.202,0.54,11.0,76.1,0.194,0,2022,0,0,0,0,0,East,2.5879999999999974,14.0,110.7,117.1,-6.4,0.579,11.3,25.5,14.2,0.473,0.366,12.4,0.366,0.292,0.0,23.0,23.0,23.0,21.0,23.0,13.0,23.0,26.0,19.0,20.0,14.0,27.0,29.0,28.0,21.0,26.0,17.0,13.0,20.0
Orlando Magic,23.1,34.0,48.0,35,47,-2.56,0.17,-2.39,111.6,114.2,-2.6,99.3,0.29,0.361,0.573,0.532,13.4,23.8,0.227,0.55,13.1,77.7,0.211,0,2022,0,0,0,0,0,East,5.687999999999995,28.0,108.4,111.5,-3.1,0.564,10.8,23.2,15.1,0.476,0.351,14.7,0.432,0.435,0.0,25.0,24.0,24.0,26.0,24.0,22.0,26.0,22.0,23.0,24.0,27.0,9.0,22.0,22.0,14.0,11.0,27.0,18.0,6.0
Indiana Pacers,24.5,35.0,47.0,33,49,-3.18,0.28,-2.91,114.6,117.7,-3.1,101.1,0.265,0.413,0.581,0.545,13.0,23.4,0.209,0.554,13.0,72.2,0.229,0,2022,0,0,0,0,0,East,4.287999999999997,23.0,115.6,119.8,-4.2,0.601,13.3,26.4,14.6,0.485,0.373,14.7,0.521,0.409,0.0,23.0,25.0,25.0,19.0,25.0,18.0,9.0,24.0,9.0,6.0,6.0,9.0,13.0,23.0,26.0,29.0,22.0,23.0,25.0
Portland Trail Blazers,25.1,33.0,49.0,31,51,-4.01,0.05,-3.96,114.8,118.8,-4.0,98.6,0.289,0.413,0.589,0.549,13.1,22.4,0.23,0.563,12.1,74.9,0.217,0,2022,0,0,0,0,0,West,3.6879999999999953,21.0,106.5,120.3,-13.8,0.563,12.9,24.3,14.5,0.491,0.379,13.6,0.417,0.208,0.0,26.0,26.0,26.0,18.0,26.0,10.0,28.0,30.0,24.0,8.0,22.0,18.0,24.0,29.0,27.0,30.0,20.0,27.0,29.0
Charlotte Hornets,25.3,27.0,55.0,26,56,-6.24,0.35,-5.89,109.2,115.3,-6.1,100.8,0.261,0.36,0.55,0.516,12.3,23.8,0.195,0.544,12.5,75.5,0.211,0,2022,0,0,0,0,0,East,3.487999999999996,20.0,104.6,110.1,-5.5,0.559,10.5,24.6,13.9,0.477,0.357,14.0,0.465,0.455,0.0,27.0,27.0,27.0,30.0,27.0,30.0,30.0,25.0,26.0,26.0,17.0,13.0,18.0,21.0,20.0,7.0,14.0,19.0,11.0
Houston Rockets,22.1,22.0,60.0,23,59,-7.85,0.24,-7.62,111.4,119.3,-7.9,99.0,0.285,0.359,0.554,0.516,14.0,30.2,0.215,0.564,11.8,75.8,0.218,0,2022,0,0,0,0,0,West,6.687999999999995,30.0,111.5,119.1,-7.6,0.559,10.4,22.3,16.2,0.482,0.374,13.1,0.4,0.375,0.0,28.0,28.0,28.0,27.0,28.0,28.0,21.0,27.0,26.0,29.0,30.0,23.0,25.0,24.0,29.0,28.0,30.0,21.0,27.0
Detroit Pistons,24.1,17.0,65.0,22,60,-8.22,0.49,-7.73,110.7,118.9,-8.2,99.0,0.295,0.372,0.561,0.52,13.3,24.9,0.227,0.557,11.9,74.0,0.231,0,2022,0,0,0,0,0,East,4.687999999999995,26.0,105.8,115.2,-9.4,0.55,11.3,22.9,15.0,0.489,0.36,13.5,0.297,0.087,0.0,30.0,29.0,29.0,28.0,29.0,26.0,29.0,28.0,30.0,20.0,29.0,20.0,30.0,30.0,28.0,21.0,25.0,26.0,16.0
San Antonio Spurs,23.9,22.0,60.0,19,63,-10.04,0.22,-9.82,110.2,120.0,-9.8,101.6,0.229,0.348,0.554,0.525,13.0,25.6,0.17,0.576,12.0,74.9,0.201,0,2022,0,0,0,0,0,West,4.887999999999998,27.0,106.9,117.4,-10.5,0.551,10.8,26.4,14.8,0.507,0.391,13.4,0.393,0.348,0.0,28.0,30.0,30.0,29.0,30.0,28.0,27.0,29.0,29.0,24.0,6.0,21.0,28.0,26.0,30.0,27.0,24.0,30.0,30.0
Boston Celtics,28.2,64.0,18.0,66,16,11.34,-0.6,10.75,123.2,111.6,11.6,97.2,0.224,0.471,0.609,0.578,10.8,24.9,0.18,0.523,10.8,76.3,0.145,1,2023,1,0,0,1,2,East,0.5879999999999974,4.0,123.4,108.9,14.6,0.617,16.7,27.3,12.1,0.453,0.352,12.2,0.636,0.778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,28.0,4.0,1.0,3.0,7.0,1.0,2.0,4.0
Oklahoma City Thunder,23.4,57.0,25.0,58,24,7.41,-0.05,7.36,119.5,112.1,7.4,99.8,0.24,0.383,0.608,0.573,11.4,21.1,0.198,0.53,13.6,73.8,0.202,1,2023,0,0,0,1,1,West,5.387999999999998,29.0,115.8,107.4,8.3,0.601,13.1,26.7,12.5,0.455,0.361,15.5,0.632,0.714,0.0,2.0,2.0,2.0,3.0,2.0,2.0,5.0,3.0,4.0,11.0,15.0,1.0,5.0,3.0,4.0,5.0,5.0,3.0,12.0
Minnesota Timberwolves,27.2,56.0,26.0,57,25,6.45,-0.07,6.39,115.6,109.0,6.6,97.1,0.27,0.384,0.594,0.559,13.0,23.2,0.209,0.515,12.9,76.9,0.197,1,2023,0,0,0,0,0,West,1.5879999999999974,9.0,112.2,106.7,5.4,0.579,12.8,27.0,14.4,0.45,0.354,14.4,0.583,0.63,1.0,4.0,3.0,3.0,16.0,3.0,8.0,16.0,5.0,14.0,14.0,13.0,6.0,8.0,7.0,1.0,3.0,23.0,1.0,6.0
Denver Nuggets,27.1,57.0,25.0,54,28,5.26,-0.03,5.23,118.5,113.0,5.5,96.8,0.224,0.352,0.589,0.562,11.5,25.5,0.17,0.526,11.2,75.6,0.195,1,2023,1,1,1,1,1,West,1.6879999999999953,11.0,117.4,106.9,10.6,0.603,12.0,30.2,13.0,0.462,0.355,12.7,0.65,0.778,1.0,2.0,4.0,4.0,5.0,4.0,11.0,3.0,2.0,3.0,23.0,1.0,26.0,3.0,1.0,8.0,4.0,9.0,4.0,8.0
New York Knicks,26.4,50.0,32.0,53,29,4.59,-0.23,4.36,118.2,113.4,4.8,95.2,0.246,0.404,0.574,0.54,11.9,29.4,0.192,0.543,12.3,76.1,0.176,1,2023,0,0,0,0,1,East,2.387999999999998,13.0,112.8,110.0,2.8,0.569,13.7,25.3,13.8,0.47,0.365,13.7,0.515,0.63,1.0,6.0,5.0,6.0,7.0,5.0,19.0,14.0,13.0,17.0,7.0,23.0,15.0,12.0,7.0,9.0,12.0,18.0,13.0,16.0
New Orleans Pelicans,26.0,49.0,33.0,52,30,4.41,0.05,4.46,117.4,112.9,4.5,97.9,0.261,0.373,0.591,0.558,11.8,24.4,0.202,0.541,12.9,76.9,0.186,1,2023,0,0,0,0,0,West,2.7879999999999967,18.0,113.9,108.9,4.9,0.589,12.6,27.3,13.2,0.464,0.349,14.4,0.483,0.593,0.0,8.0,6.0,5.0,11.0,6.0,10.0,7.0,7.0,8.0,17.0,9.0,6.0,19.0,12.0,7.0,7.0,12.0,7.0,2.0
LA Clippers,30.4,51.0,31.0,49,33,3.28,0.13,3.41,118.8,115.4,3.4,97.2,0.256,0.383,0.599,0.561,12.0,24.4,0.211,0.541,11.7,74.8,0.183,1,2023,0,0,0,0,0,West,1.612000000000002,10.0,112.8,113.7,-0.9,0.586,12.9,26.1,13.4,0.468,0.363,13.3,0.55,0.517,1.0,5.0,7.0,7.0,4.0,7.0,7.0,14.0,18.0,9.0,12.0,18.0,20.0,10.0,18.0,17.0,25.0,14.0,11.0,14.0
Philadelphia 76ers,28.4,47.0,35.0,49,33,3.05,-0.54,2.51,116.9,113.8,3.1,97.5,0.264,0.373,0.574,0.532,10.7,24.8,0.218,0.537,13.1,74.3,0.215,1,2023,0,0,0,1,1,East,0.3879999999999981,1.0,109.5,108.5,0.9,0.554,12.3,25.2,12.2,0.468,0.354,14.8,0.5,0.536,1.0,12.0,9.0,11.0,13.0,8.0,19.0,21.0,17.0,26.0,20.0,26.0,4.0,14.0,16.0,11.0,6.0,2.0,11.0,6.0
Phoenix Suns,29.3,49.0,33.0,49,33,3.06,0.02,3.08,117.6,114.6,3.0,98.3,0.271,0.378,0.603,0.565,13.4,25.0,0.219,0.536,11.3,75.6,0.178,1,2023,0,0,0,0,0,West,0.512000000000004,3.0,113.6,110.2,3.4,0.591,12.5,27.2,15.0,0.464,0.364,12.8,0.488,0.593,1.0,8.0,8.0,8.0,9.0,9.0,4.0,8.0,11.0,6.0,19.0,11.0,25.0,16.0,12.0,13.0,15.0,25.0,7.0,15.0
Indiana Pacers,25.3,47.0,35.0,48,34,3.05,-0.3,2.75,121.0,118.0,3.0,101.7,0.222,0.38,0.606,0.578,11.3,23.8,0.173,0.556,12.1,74.1,0.228,1,2023,0,0,0,0,0,East,3.487999999999996,20.0,118.1,112.6,5.5,0.599,12.9,30.1,12.6,0.496,0.365,13.6,0.486,0.615,0.0,12.0,9.0,10.0,2.0,9.0,3.0,2.0,4.0,5.0,12.0,2.0,17.0,17.0,10.0,24.0,20.0,6.0,29.0,16.0
Golden State Warriors,28.4,46.0,36.0,47,35,2.61,0.16,2.77,117.8,115.2,2.6,99.2,0.219,0.425,0.586,0.557,12.5,27.5,0.171,0.539,11.5,76.1,0.195,0,2023,0,0,0,0,1,West,0.3879999999999981,1.0,113.2,109.0,4.2,0.58,14.7,29.1,14.2,0.466,0.359,12.9,0.5,0.655,1.0,16.0,12.0,9.0,8.0,11.0,12.0,10.0,9.0,13.0,2.0,3.0,23.0,14.0,5.0,14.0,9.0,22.0,9.0,11.0
Milwaukee Bucks,30.2,49.0,33.0,47,35,2.62,-0.18,2.44,118.4,115.8,2.6,99.9,0.27,0.43,0.601,0.568,11.5,21.8,0.209,0.539,10.6,77.2,0.189,1,2023,0,0,0,1,2,East,1.4120000000000026,8.0,113.3,110.8,2.5,0.586,14.0,26.2,12.8,0.47,0.356,11.9,0.575,0.538,1.0,8.0,11.0,12.0,6.0,11.0,5.0,9.0,15.0,9.0,5.0,17.0,30.0,9.0,15.0,19.0,16.0,8.0,13.0,9.0
Cleveland Cavaliers,26.2,48.0,34.0,47,35,2.41,-0.44,1.98,115.2,112.7,2.5,97.2,0.234,0.422,0.586,0.557,12.4,23.2,0.179,0.535,12.3,76.9,0.19,1,2023,0,0,0,0,1,East,2.5879999999999974,15.0,109.9,113.5,-3.6,0.582,13.8,28.5,13.8,0.463,0.371,13.8,0.476,0.414,1.0,11.0,13.0,15.0,18.0,13.0,12.0,20.0,22.0,12.0,6.0,5.0,12.0,20.0,21.0,6.0,23.0,18.0,5.0,21.0
